,carat,depth,table,price,x,y,z,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,I1,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
3960,0.00028791230103516,0.01798739227259267,0.015678392630627525,0.9997113264656496,0.0018129923114689284,0.001798739227259267,0.0011402467367729108,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13854,0.00022318135861859603,0.011052791093492375,0.009919171494159823,0.9998879122237894,0.001227497472402278,0.001213327227410621,0.0007616506683015579,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19996,0.00018038215358304107,0.007262138650745809,0.006793613576504144,0.9999496397002738,0.0008644287619758721,0.0008702853254038929,0.0005376325226923107,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
43687,0.00034756371090506047,0.04400156580058065,0.040317390464987016,0.9982029777193336,0.0034617345606144023,0.003496490931704908,0.0022035539271380833,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5013,0.000293651053725796,0.01649785010932199,0.014949508189676887,0.9997483601846417,0.0017752540975241305,0.0017645758773886468,0.0010945175638870576,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15297,0.0002100775957149314,0.010113037747207163,0.009282498415310923,0.999904215263317,0.0011448414712216806,0.0011269278777886243,0.0007051441778648473,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28627,0.0006325493483182973,0.14187178240853238,0.13554628892534942,0.9804514898933608,0.00939787603215756,0.009510831272928684,0.005941445664561149,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12553,0.0001915172253453451,0.011680654535914117,0.010808397866024427,0.9998716131148561,0.0012135744972378304,0.0011984048160223575,0.000743314379558171,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34081,0.00042053898440906704,0.06903848327382185,0.06775350304368302,0.995275596434792,0.005408598605038835,0.005467006797317871,0.00321245057534704,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2321,0.0002272629784731632,0.019632996195876044,0.017991652462458756,0.9996414622562609,0.0018117909672721623,0.0017896959554761602,0.0011205327410829574,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18447,0.00017856007105572055,0.008328361523121294,0.007462211924716679,0.999936397912035,0.0009447693311828795,0.0009394391798080819,0.0005889817269151379,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19429,0.00015223842147414903,0.007673806610892065,0.006807409090307477,0.9999465098289838,0.000847831859429204,0.0008540204131476654,0.0005272647768129064,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4350,0.00030260662758275553,0.01701815254203937,0.016657245555014067,0.9997123540600942,0.0018489542566065614,0.0018295208034590448,0.0011271402825559517,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
51795,0.0002896623095104451,0.02606960785594006,0.02524200125733879,0.9993349678110356,0.002333850608055586,0.0022800561791465035,0.0014524495805452319,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36997,0.0003617162572687106,0.06262858625852533,0.05890807618376144,0.9962699200201058,0.004784989346154658,0.004733315595116271,0.0028833953079420074,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21211,0.00013790310636547612,0.006670661889306751,0.0062002947048043515,0.9999578735989639,0.0007365522502776204,0.0007333452012923768,0.00045860800488983913,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34428,0.0003460164854179419,0.07174075130998663,0.06343635565995602,0.9953740897189463,0.004971103507171099,0.005005705155712893,0.0031026144859142126,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1984,0.0002293156915336428,0.020186240451905178,0.018409851292137524,0.9996226271783445,0.0018409851292137524,0.0018506745246306669,0.0011530380546128237,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34546,0.0004123137720965603,0.07135318889337695,0.0652830139152887,0.9952796331997524,0.005234094273559113,0.005211187952887081,0.00325269753542842,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
37044,0.0003503232548023538,0.0632642583672486,0.05666993827685135,0.9963605511584591,0.00464693493870181,0.004677845814125547,0.0028644077892663045,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8581,0.00020505592318773502,0.013610305231361752,0.0132948345803037,0.9998166276747036,0.0014015910354150678,0.0014106044825881552,0.0008495173960634736,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
40871,0.0004329834316784063,0.05221270793769017,0.04584530453065479,0.9975598671022107,0.004389263415249727,0.004423222900087249,0.0027082689157923844,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4678,0.00019058267421461015,0.016390109982456474,0.015518874900332541,0.9997422567372122,0.0015736683670863525,0.001590004024876176,0.0009529133710730508,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28339,0.0004914939000440335,0.09368171609930213,0.08489440091669669,0.9919240528161403,0.006523464491493535,0.006597933264227479,0.004125570009460523,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27233,0.00011363496130534723,0.00359654652531424,0.0033522313585077437,0.9999876594870557,0.000452267145995282,0.0004562443696409691,0.00028749645210252847,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
29172,0.0005721914402303306,0.08897576895581641,0.08010680163224629,0.9927521487996236,0.006737554208712143,0.006780468566729418,0.004205607085692929,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8829,0.00022773870897531255,0.014066214377886951,0.012726574913326289,0.9998175870504408,0.0014378796919617774,0.001426716029757105,0.0009020239061375124,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49976,0.0005297699706172784,0.11253044893111847,0.10230040811919859,0.9882950141515436,0.007745602329025037,0.007818674049110179,0.004804465595598077,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7205,0.0002886533577746499,0.014885925227386904,0.013836276653660905,0.9997902664740146,0.0016197985944544403,0.0016293408542155858,0.0010138650996217042,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22117,0.00015080757667355104,0.006199867041023765,0.0059140226146490605,0.9999626570935786,0.0007254534407302848,0.000717568077244086,0.0004543940708922028,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52451,0.0002344622775651688,0.02455893009072446,0.022254046684151617,0.9994451323328806,0.0021419519933495927,0.0021538738040732456,0.0013272949272333284,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16899,0.0002223686193911891,0.008805797327891088,0.00919123626816915,0.9999175585290471,0.0010940536074046504,0.0010896062350168267,0.0006493163686222722,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6017,0.00022699257927064474,0.01578859495815818,0.013871768733206068,0.9997762046987064,0.0015485938185797318,0.001561204517428101,0.0009735459510940986,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48417,0.00035481489230829855,0.0316292132571969,0.029398948219830454,0.9990573610566521,0.0028486567068180544,0.0028740006276972182,0.0017842120298931586,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50762,0.000325863001929993,0.027676630963920743,0.024331104144106146,0.9993132059186453,0.002489593334745147,0.0025069726948480794,0.001590211449418366,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23433,0.00014176559956784822,0.005215573910027009,0.0051630681324092865,0.9999725347295071,0.0006641980868641777,0.0006711988572132072,0.00039816881360105514,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1495,0.00023393982436343142,0.020152244870164166,0.02005198494543698,0.9995914495300335,0.0019082805673074194,0.00192499055476195,0.0011563311318535327,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19755,0.00012978574635997425,0.00746268041569852,0.006369115330628366,0.9999511069086535,0.000793135116644287,0.0007979419961391009,0.0004939068680921242,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36722,0.0004490284733137231,0.06474364033825775,0.05743387449361575,0.9962166593983531,0.005075066000708592,0.0051063935686142,0.003153641835831265,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14698,0.0002074330996332719,0.01054029977811341,0.009781398194089243,0.9998949981509505,0.0011569033036457278,0.001148471063823237,0.0007201132808407081,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18300,0.00019762104341162614,0.007972059778441789,0.007931728953255742,0.9999355924460376,0.0009867608562185957,0.00099348266041627,0.000587485686876739,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7781,0.00023804796069536226,0.014212863535634864,0.013769440863751347,0.9998014349205215,0.0015193061020851062,0.001507637084403961,0.0009218523968104715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52269,0.00030491989203072355,0.024794801746708832,0.023270202286555217,0.9994150671691214,0.002359117059395598,0.00233905654018305,0.0014523815909884463,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45275,0.00032448210201619824,0.0373154417318628,0.03485178132766573,0.9986838028720767,0.003130651391674801,0.003142669247305031,0.0019468926120971893,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3953,0.00019971407175514477,0.01748924656941482,0.016262431557204648,0.9997115820428962,0.0016348023302242569,0.001640508446560118,0.0010042764751115852,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36726,0.0003341421715056583,0.06567982058658096,0.05743068572753502,0.9961613488012439,0.004563129029624146,0.004604896801062353,0.0028819762292363028,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
44550,0.0003422047714889532,0.03851359155484764,0.035464858136127875,0.9986157422541271,0.0032540562816131373,0.0032789439013577878,0.002022119104252905,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34828,0.00034005060257426723,0.07084387553630567,0.06687661850627255,0.995214763534022,0.004862723616812021,0.004828718556554594,0.003026450362910978,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52795,0.00027232661339308956,0.02299214693075942,0.024120357186245077,0.9994386711526386,0.0022330782298233343,0.0022564205109713133,0.0013266196452434791,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40040,0.00035900020425593107,0.05636303206818117,0.05026002859583035,0.9971230673208485,0.004200302389794393,0.004236202410219986,0.0026476265063874915,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25324,0.0001490274963365391,0.004264040325801454,0.00420699630806498,0.9999816309203945,0.0005968230355678624,0.0005932577844593327,0.0003558120606312585,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7800,0.00023765984826436967,0.014609090672721547,0.013280991520655951,0.9998023616690296,0.0014958590449580913,0.001500519041982883,0.0009389894004954998,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14820,0.00016757130116690995,0.010489963453048564,0.009551564166513867,0.9998979540629517,0.0010841863185499074,0.0010724563274682236,0.0006753123437026471,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8440,0.00028339225128254115,0.014124269803921851,0.013376114260535941,0.9998078625248051,0.0015552566750385859,0.0015461881229975446,0.0009658007923709002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
48440,0.0002581275371665239,0.03112714418772788,0.028343415845735957,0.9991054085621924,0.0026065819929560747,0.002591398020181573,0.0015993784655808146,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52412,0.0002785018082423668,0.024269443289691967,0.023473723837570917,0.9994236318640364,0.0022598432440237765,0.0022956506193692237,0.001388530443951229,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
857,0.00036220192834888923,0.02145349883297267,0.021244536182002158,0.9995380138089539,0.002253313919632032,0.002246348497933015,0.001386118918104403,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
31907,0.0003842578335755327,0.07928519966108492,0.07557070726985476,0.993946929515378,0.005533312803487672,0.0054820784256776,0.003407086124369724,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6679,0.0002511055527315573,0.014846920545001785,0.013896132529804626,0.9997901667496276,0.0015846466919952644,0.0016041500358967445,0.0009702913590986388,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34563,0.0004342885249959627,0.06925759109146142,0.0651432787493944,0.9954350138723249,0.00537146333547638,0.005405749271660273,0.00325716393746972,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27167,0.00011536990529592897,0.0036619900287961538,0.0033864798071939354,0.9999873084903855,0.0004528699267586466,0.0004505740082452948,0.0002881377734256535,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35466,0.00034263144653742404,0.06841576303440822,0.059684187461357736,0.9958417204200616,0.004841050760754572,0.004874208642677549,0.003006314627683205,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3073,0.0002716516298029228,0.01753662187949979,0.018110108653528183,0.9996779976747557,0.0018894880028514406,0.0018834512999669312,0.0010956615735384552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52897,0.00031318619886667196,0.022850993028420138,0.022039028809136173,0.9994892889757371,0.0023817617098996287,0.0023546962359234963,0.0013996716541942622,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1275,0.0003355536086677892,0.01965869626538563,0.022709183616910985,0.9995430221831417,0.0022268557666135103,0.002203129753879424,0.0012845941180312335,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24161,0.00016290751342277668,0.005025007876722465,0.004538716791878355,0.9999765674677705,0.0006491985982668861,0.0006378518062871904,0.0003987586895721698,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
38124,0.00029516232629507903,0.06159053875357316,0.05312921873311423,0.9966647884563835,0.004250337498649138,0.0042404987544393015,0.0026564609366557116,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7193,0.0002172399740237145,0.01506356303395207,0.014323514770794363,0.9997813310014465,0.001463385759082824,0.0014729347689300203,0.0009262539551780354,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26656,0.00012149033663296824,0.003614337514830805,0.003523219762356079,0.9999869608259616,0.0004962880251456753,0.0005023625419773236,0.00029704387306760734,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8510,0.000232771902846893,0.014621691373003861,0.014237504737237144,0.9997892215482084,0.0014373100020448927,0.0014260103951105774,0.0009265677686138458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2058,0.0005638911248301352,0.10678688176470685,0.10572958590565035,0.9885716282178307,0.007753502966414359,0.007823989357018127,0.004722588170452382,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16201,0.00016364163985447072,0.009787622610163626,0.008799597614815878,0.9999121710730253,0.000995743940623902,0.0010003753077895948,0.0006329535126446508,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1592,0.0002756363712196414,0.02062291403944546,0.019261336784023135,0.9995969606880972,0.001985910240835489,0.0020124776019169,0.0012420241305559747,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11519,0.00020498687344758462,0.012458425512445435,0.01114491739132499,0.999858303107442,0.0012756950085427354,0.001281665500002374,0.0008000458555915438,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
53313,0.0002715621352582397,0.02330908327633224,0.0211214994089742,0.9994995256032434,0.0021574102967737933,0.0021762687783889486,0.001342723890999074,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24782,0.00011403147488526217,0.004728505158575538,0.004105133095869439,0.9999800137604924,0.0005617950662680583,0.0005579940171052162,0.00034817610331633385,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27307,0.0001218745036166668,0.0034821286747619084,0.003145148480430111,0.9999887266796094,0.0004633477672062217,0.0004655943018351003,0.00028811806615368693,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2326,0.0002870467164454994,0.01968320341340567,0.019241593080412595,0.9996165323250412,0.0019336223866053969,0.0019557029032550508,0.001214428415730959,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18436,0.00019998672947007466,0.00827945060006109,0.007866144692489602,0.9999336473503733,0.000970602260361429,0.0009652692809088937,0.0006012934332733578,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
53405,0.00028471236720212164,0.023488770294175034,0.02135342754015912,0.9994902574937637,0.002180297338310984,0.002195282199742675,0.001371114820999691,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32673,0.0003844690424245013,0.07701783075665011,0.06821224946241153,0.9946586194337099,0.005419773275467971,0.0053701643667680345,0.003348601337245657,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10084,0.0002546268570655913,0.012985969710345158,0.012519153805724907,0.9998347920775552,0.001438641742420591,0.0014513730852738704,0.0008848283283029298,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16109,0.0001832140377560437,0.00954886722203109,0.00885016962041906,0.9999139009736622,0.0010527043864287935,0.001058915031776456,0.000649012438830731,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31817,0.00046175074419077793,0.0778563060343895,0.07567581640904417,0.9940467409662581,0.005887321988432418,0.005912974807554129,0.003578568267478529,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40454,0.00027995255118371323,0.05380338093061989,0.04899169645714982,0.9973309635919785,0.00387559313044953,0.0038930901648985125,0.0023883452022860534,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38931,0.0003786425009555457,0.057175017644287396,0.05584976889094299,0.9967763837654741,0.004505845761370994,0.004553176073990437,0.002735692069403818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53198,0.00026571778966710835,0.023383165490705536,0.022016616858131836,0.999478485990709,0.0021599060331512097,0.0021750899068464728,0.0013361808851831735,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25136,0.00015400041161876352,0.004547026371492402,0.0040872147159482265,0.9999808718429759,0.0006006745912902483,0.000593375993583198,0.0003722284830595706,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16018,0.00015911209719527696,0.00974951575951452,0.009047550624829474,0.9999103362958092,0.0009921107236881975,0.0010045901038603761,0.0006239690086089293,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10520,0.00021645357468420324,0.012903963106173656,0.01144706404579921,0.9998490122912619,0.0013486722730323435,0.0013549161261482336,0.0008387576019012876,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9853,0.0002286929451501509,0.013144501053022692,0.012182708293045422,0.9998370069274821,0.0014042174295668143,0.001410629381299996,0.0008656134839795431,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40897,0.00034748285690212486,0.050596894041602086,0.04830859230102712,0.9975300550580511,0.004127418324666703,0.004101992749771425,0.0024578055732101516,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11593,0.00021615312441402708,0.012235456675546303,0.011501725886250981,0.9998569296289216,0.001304850971233301,0.0013127831959824398,0.0008071038682248534,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13585,0.00018892954785184205,0.011155839968394483,0.009896309649382203,0.9998871403930346,0.001176761183762902,0.0011695638676542603,0.0007269289269728019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6833,0.0002450318777108336,0.015235645465584506,0.014313743351424933,0.9997785822241042,0.001538120895729391,0.001552677244900332,0.0009704232780627074,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30582,0.0004196959242264568,0.0840745706272999,0.0731083222846086,0.9937316399426428,0.005889281517371248,0.005970512986576369,0.003682493270632137,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3656,0.00023241557630014647,0.018273674686599014,0.017431168222510982,0.9996774975610049,0.0017256856540285876,0.0017111596805098282,0.001080732429795681,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12279,0.0002302510325447694,0.012260867483008971,0.010745048185422571,0.9998651088256612,0.0012702181962053112,0.0012836495064370895,0.0008154724069293917,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42840,0.0003017961294757345,0.044680548924822164,0.0412209347576613,0.9981354916319416,0.003570027385261738,0.0035405838604348366,0.0021567381935704935,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47302,0.0006196169149313269,0.15515207549880425,0.13135878596544132,0.9789947255914965,0.010013009345290242,0.010087363375082002,0.006295307855702282,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8269,0.00020539382551185397,0.014035244743310022,0.01323649097743059,0.9998114995193692,0.0014035244743310024,0.0014172173960317926,0.0008672183743833835,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43173,0.00038804424166127323,0.04419392752253389,0.04167882595621082,0.9981360216064972,0.0037942103629102267,0.003779838353959809,0.0023282654499676395,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4666,0.0003078215684102298,0.01650795313775215,0.015527282654321328,0.9997390761641978,0.0018496534951375756,0.001844205325785182,0.0011195988019168537,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43344,0.00036203005942890375,0.045573195716344356,0.04188190883589279,0.9980671834451739,0.0035777088225915194,0.0035635115653590128,0.0022928570430497236,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29191,0.0005723342047953007,0.08871180174327159,0.07726511764736559,0.9929998453198465,0.006810777037064077,0.006853702102423725,0.004235273115485224,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33493,0.0003844034549905066,0.07363728684661892,0.07207564781071998,0.9946439397879359,0.0052855475061194665,0.005249509682214106,0.003231391543513946,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
